product_id,slug,name,category,subcategory,short_desc,cover_image_url,price_usd,compare_at_price,discount_percent,savings_usd,price_label,compare_at_label,savings_label,intent,tags,compatibility,sample_available,sample_link,execution_mode,market_type,risk_level,risk_badge,disclosure_required,disclosure_text_short,disclosure_version,disclosure_ack_text,disclosure_ack_required,lead_magnet,email_capture_required,status,product_page_url,checkout_url,success_page_url,download_page_url,stripe_lookup_key,checkout_api_endpoint,download_api_endpoint,disclosure_api_endpoint,cta_label,cta_secondary_label
"AA-AGT-CSX-CSAGENT-171","agent-customer-success-agent","Customer Success Automation Agent","agent","agent_config","Agent that monitors account health, triggers save plays, and drafts renewal prep materials","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Customer%20Success%20Automation%20Agent","499","599","17","100","Now $499","Was $599","Save $100 (17% off)","BOFU","customer success | agent | automation | churn | renewal","openai | anthropic | langchain | langgraph","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/agent-customer-success-agent","","https://app.agentassets.io/success?product_id=AA-AGT-CSX-CSAGENT-171","https://app.agentassets.io/success?product_id=AA-AGT-CSX-CSAGENT-171#downloads","AA-AGT-CSX-CSAGENT-171","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-UTL-CSX-CSSCHEMA-172","utility-cs-data-schema","Customer Success Data Schema Utility","utility","utility_module","Canonical schemas for account health, onboarding milestones, and renewal data pipelines","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Customer%20Success%20Data%20Schema%20Utility","49","79","38","30","Now $49","Was $79","Save $30 (38% off)","MOFU","customer success | schema | data | utility","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/utility-cs-data-schema","","https://app.agentassets.io/success?product_id=AA-UTL-CSX-CSSCHEMA-172","https://app.agentassets.io/success?product_id=AA-UTL-CSX-CSSCHEMA-172#downloads","AA-UTL-CSX-CSSCHEMA-172","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-CRY-DEFIANALYSIS-173","prompt-defi-analysis-pack","DeFi Protocol Analysis Prompt Pack","prompt","prompt_pack","Prompts for analyzing DeFi protocol tokenomics, liquidity depth, and smart contract risk","https://placehold.co/1200x800/16324F/EAF5FF.png?text=DeFi%20Protocol%20Analysis%20Prompt%20Pack%20RESEARCH%20/%20HIGH%20RISK","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","crypto | DeFi | protocol analysis | tokenomics | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-defi-analysis-pack","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","Y","N","draft","https://app.agentassets.io/products/prompt-defi-analysis-pack","","https://app.agentassets.io/success?product_id=AA-PRM-CRY-DEFIANALYSIS-173","https://app.agentassets.io/success?product_id=AA-PRM-CRY-DEFIANALYSIS-173#downloads","AA-PRM-CRY-DEFIANALYSIS-173","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-CRY-YIELDSTRAT-174","prompt-yield-strategy-pack","Yield Strategy Prompt Pack","prompt","prompt_pack","Structured prompts for evaluating and comparing on-chain yield strategies across protocols","https://placehold.co/1200x800/16324F/EAF5FF.png?text=Yield%20Strategy%20Prompt%20Pack%20RESEARCH%20/%20HIGH%20RISK","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","crypto | yield | DeFi | strategy | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-yield-strategy-pack","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","Y","N","draft","https://app.agentassets.io/products/prompt-yield-strategy-pack","","https://app.agentassets.io/success?product_id=AA-PRM-CRY-YIELDSTRAT-174","https://app.agentassets.io/success?product_id=AA-PRM-CRY-YIELDSTRAT-174#downloads","AA-PRM-CRY-YIELDSTRAT-174","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-CRY-PORTFOLIOSUITE-175","prompt-crypto-portfolio-suite","Crypto Portfolio Strategy Prompt Suite","prompt","prompt_suite","End-to-end suite for portfolio construction, rebalancing logic, and risk budgeting in crypto","https://placehold.co/1200x800/16324F/EAF5FF.png?text=Crypto%20Portfolio%20Strategy%20Prompt%20Suite%20RESEARCH%20/%20HIGH%20RISK","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","crypto | portfolio | strategy | rebalancing | prompts","openai | anthropic | langchain","N","","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/prompt-crypto-portfolio-suite","","https://app.agentassets.io/success?product_id=AA-PRM-CRY-PORTFOLIOSUITE-175","https://app.agentassets.io/success?product_id=AA-PRM-CRY-PORTFOLIOSUITE-175#downloads","AA-PRM-CRY-PORTFOLIOSUITE-175","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CRY-ONCHAIN-176","skill-on-chain-data-module","On-Chain Data Fetcher Skill","skill","skill_module","Fetches and normalizes on-chain metrics from Ethereum and L2s for agent consumption","https://placehold.co/1200x800/16324F/EAF5FF.png?text=On-Chain%20Data%20Fetcher%20Skill%20RESEARCH%20/%20HIGH%20RISK","99","139","29","40","Now $99","Was $139","Save $40 (29% off)","MOFU","crypto | on-chain | data | DeFi | skill","openai | anthropic | langchain","N","","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/skill-on-chain-data-module","","https://app.agentassets.io/success?product_id=AA-SKL-CRY-ONCHAIN-176","https://app.agentassets.io/success?product_id=AA-SKL-CRY-ONCHAIN-176#downloads","AA-SKL-CRY-ONCHAIN-176","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CRY-DEXARB-177","skill-dex-arb-scanner","DEX Arbitrage Scanner Skill","skill","skill_module","Scans AMM pools for arbitrage spreads and estimates gas-adjusted profit potential","https://placehold.co/1200x800/16324F/EAF5FF.png?text=DEX%20Arbitrage%20Scanner%20Skill%20PAPER%20/%20HIGH%20RISK","119","159","25","40","Now $119","Was $159","Save $40 (25% off)","MOFU","crypto | DEX | arbitrage | AMM | skill","openai | anthropic | langchain","N","","paper","crypto","high","PAPER / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/skill-dex-arb-scanner","","https://app.agentassets.io/success?product_id=AA-SKL-CRY-DEXARB-177","https://app.agentassets.io/success?product_id=AA-SKL-CRY-DEXARB-177#downloads","AA-SKL-CRY-DEXARB-177","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-CRY-SMARTCONTRACT-178","skill-smart-contract-audit-assist","Smart Contract Audit Assist Skill","skill","skill_module","Flags common Solidity vulnerabilities including reentrancy, overflow, and access control issues","https://placehold.co/1200x800/16324F/EAF5FF.png?text=Smart%20Contract%20Audit%20Assist%20Skill%20RESEARCH%20/%20HIGH%20RISK","129","169","24","40","Now $129","Was $169","Save $40 (24% off)","BOFU","crypto | smart contracts | audit | Solidity | skill","openai | anthropic | langchain | langgraph","N","","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/skill-smart-contract-audit-assist","","https://app.agentassets.io/success?product_id=AA-SKL-CRY-SMARTCONTRACT-178","https://app.agentassets.io/success?product_id=AA-SKL-CRY-SMARTCONTRACT-178#downloads","AA-SKL-CRY-SMARTCONTRACT-178","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-AGT-CRY-DEFIAGENT-179","agent-defi-yield-agent","DeFi Yield Strategy Analyzer Agent","agent","agent_config","Agent that monitors yield opportunities, models risk/reward, and summarizes for human review","https://placehold.co/1200x800/16324F/EAF5FF.png?text=DeFi%20Yield%20Strategy%20Analyzer%20Agent%20RESEARCH%20/%20HIGH%20RISK","599","699","14","100","Now $599","Was $699","Save $100 (14% off)","BOFU","crypto | DeFi | agent | yield | automation","openai | anthropic | langchain | langgraph","N","","research","crypto","high","RESEARCH / HIGH RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/agent-defi-yield-agent","","https://app.agentassets.io/success?product_id=AA-AGT-CRY-DEFIAGENT-179","https://app.agentassets.io/success?product_id=AA-AGT-CRY-DEFIAGENT-179#downloads","AA-AGT-CRY-DEFIAGENT-179","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-UTL-CRY-WALLETSCHEMA-180","utility-wallet-portfolio-schema","Wallet & Portfolio Schema Utility","utility","utility_module","Structured schemas for tracking multi-chain wallet positions, token balances, and PnL","https://placehold.co/1200x800/16324F/EAF5FF.png?text=Wallet%20%26%20Portfolio%20Schema%20Utility%20RESEARCH%20/%20MED%20RISK","69","99","30","30","Now $69","Was $99","Save $30 (30% off)","MOFU","crypto | wallet | portfolio | schema | utility","openai | anthropic | langchain","N","","research","crypto","med","RESEARCH / MED RISK","Y","This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.","1.0","I understand this is not investment advice.","Y","N","N","draft","https://app.agentassets.io/products/utility-wallet-portfolio-schema","","https://app.agentassets.io/success?product_id=AA-UTL-CRY-WALLETSCHEMA-180","https://app.agentassets.io/success?product_id=AA-UTL-CRY-WALLETSCHEMA-180#downloads","AA-UTL-CRY-WALLETSCHEMA-180","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-PRM-OPS-RUNBOOK-181","prompt-runbook-generator-pack","Runbook Generator Prompt Pack","prompt","prompt_pack","Prompts for auto-generating runbooks for common SRE incidents and scheduled maintenance","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Runbook%20Generator%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","DevOps | SRE | runbook | incident | prompts","openai | anthropic | cursor","Y","https://agentassets.io/sample/prompt-runbook-generator-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-runbook-generator-pack","","https://app.agentassets.io/success?product_id=AA-PRM-OPS-RUNBOOK-181","https://app.agentassets.io/success?product_id=AA-PRM-OPS-RUNBOOK-181#downloads","AA-PRM-OPS-RUNBOOK-181","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-OPS-POSTMORTEM-182","prompt-postmortem-pack","Incident Postmortem Prompt Pack","prompt","prompt_pack","Structured prompts for blameless postmortems covering timeline, impact, and action items","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Incident%20Postmortem%20Prompt%20Pack","19","29","34","10","Now $19","Was $29","Save $10 (34% off)","TOFU","DevOps | SRE | postmortem | incident | prompts","openai | anthropic","Y","https://agentassets.io/sample/prompt-postmortem-pack","none","none","low","General","N","","","","","Y","N","draft","https://app.agentassets.io/products/prompt-postmortem-pack","","https://app.agentassets.io/success?product_id=AA-PRM-OPS-POSTMORTEM-182","https://app.agentassets.io/success?product_id=AA-PRM-OPS-POSTMORTEM-182#downloads","AA-PRM-OPS-POSTMORTEM-182","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","Preview Sample"
"AA-PRM-OPS-CICDPIPELINE-183","prompt-cicd-pipeline-suite","CI/CD Pipeline Prompt Suite","prompt","prompt_suite","Prompt suite for designing, auditing, and optimizing CI/CD pipelines in GitHub Actions and GitLab","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=CI/CD%20Pipeline%20Prompt%20Suite","29","49","41","20","Now $29","Was $49","Save $20 (41% off)","MOFU","DevOps | CI/CD | pipelines | GitHub Actions | prompts","openai | anthropic | cursor | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/prompt-cicd-pipeline-suite","","https://app.agentassets.io/success?product_id=AA-PRM-OPS-CICDPIPELINE-183","https://app.agentassets.io/success?product_id=AA-PRM-OPS-CICDPIPELINE-183#downloads","AA-PRM-OPS-CICDPIPELINE-183","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
"AA-SKL-OPS-INCIDENTTRIAGE-184","skill-incident-triage-module","Incident Triage & Routing Skill","skill","skill_module","Classifies incoming alerts by severity, maps to runbooks, and routes to on-call responders","https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Incident%20Triage%20%26%20Routing%20Skill","89","129","31","40","Now $89","Was $129","Save $40 (31% off)","MOFU","DevOps | SRE | incident triage | alerting | skill","openai | anthropic | langchain","N","","none","none","low","General","N","","","","","N","N","draft","https://app.agentassets.io/products/skill-incident-triage-module","","https://app.agentassets.io/success?product_id=AA-SKL-OPS-INCIDENTTRIAGE-184","https://app.agentassets.io/success?product_id=AA-SKL-OPS-INCIDENTTRIAGE-184#downloads","AA-SKL-OPS-INCIDENTTRIAGE-184","https://api.agentassets.io/checkout/session","https://api.agentassets.io/downloads/signed-url","https://api.agentassets.io/disclosures/acknowledge","Buy Now","View Details"
